MESSAGE_HEAD_GOV;The Minister of Security reports;Le ministre de la sécurité rapporte que;Der Minister für innere Sicherheit meldet;;El Ministro de Seguridad informa;;;;;;;;;x
MILALLWEBAN_4;$RECIPIENT$ ;$RECIPIENT$ ;$RECIPIENT$;$RECIPIENT$.;$RECIPIENT$ ;$RECIPIENT$. ;$RECIPIENT$ ;$RECIPIENT$;;;;;;x
MILALLWEBAN_5;*;*;*;*;*;*;*;;;;;;;x
MILALLWEBAN_6;*;*;*;*;*;*;*;;;;;;;x
MILALLWEBAN_LOG;We have broken our Alliance with $RECIPIENT$.;$RECIPIENT$ : Nous avons rompu notre alliance avec ce pays.;Wir haben unser Bündnis mit $RECIPIENT$ gebrochen.;Zerwaliœmy sojusz z pañstwem $RECIPIENT$.;Hemos roto nuestra alianza con $RECIPIENT$.;Abbiamo rotto la nostra alleanza con: $RECIPIENT$.;Felbontottuk a szövetséget $RECIPIENT$ nemzetével szemben.;Zrušili jsme svoji alianci s $RECIPIENT$.;;;;;;x
MILALLWEBAN_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
MILALLWEBAN_BTN2;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Menj ide:;Pøejít na;;;;;;x
MILALLWEBAN_MAP;*;*;*;*;*;*;*;;;;;;;x
MILALLWEACCEPT_SETUP;When we accept a Military Alliance;Quand nous acceptons une alliance militaire.;Wenn jemand ein Militärbündnis akzeptiert;Kiedy jakiœ kraj przyjmuje nasz¹ propozycjê zawarcia sojuszu wojskowego;Cuando aceptamos una alianza militar.;Quando qualcuno accetta un'alleanza militare;Mikor valaki elfogad egy katonai szövetséget;Když pøijmeme a uzavøeme vojenskou alianci;;;;;;x
MILALLWEACCEPT_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x
MILALLWEACCEPT_1;Alliance accepted!;Alliance acceptée!;Bündnis akzeptiert!;Propozycja sojuszu przyjêta!;¡alianza aceptada!;Alleanza accettata!;Szövetség elfogadva!;Aliance pøijata!;;;;;;x
MILALLWEACCEPT_2;$MONARCHTITLE$, we;$MONARCHTITLE$, $ACTOR$ : nous;$MONARCHTITLE$, wir;*;$MONARCHTITLE$, nosotros;$MONARCHTITLE$, abbiamo;Vezérem,;$MONARCHTITLE$, my;;;;;;x
MILALLWEACCEPT_3;agreed;avons accepté;akzeptierten den;Zgodziliœmy siê ;ha accedido;accettato;elfogadtuk;jsme pøijali;;;;;;x
MILALLWEACCEPT_4;to enter a;de former une;Beitritt zu einem;wejœæ;entrar en una;di stringere una;a katonai szövetségre;návrh na;;;;;;x
MILALLWEACCEPT_5;Military Alliance with;alliance militaire avec;Militärbündnis mit;do sojuszu wojskowego z;alianza militar propuesta a;alleanza militare con:;tett javaslatot a következõvel:;vojenskou alianci s;;;;;;x
MILALLWEACCEPT_6;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$.;$ACTOR$;$ACTOR$.;$ACTOR$;$ACTOR$;;;;;;x
MILALLWEACCEPT_LOG;We entered a Military Alliance with $ACTOR$.;$ACTOR$ : Nous avons formé une alliance militaire avec ce pays.;Wir sind einem Militärbündnis mit $ACTOR$ beigetreten.;Weszliœmy do sojuszu wojskowego z $ACTOR$.;Hemos entrado en una alianza militar con $ACTOR$.;Abbiamo stretto un'alleanza militare con: $ACTOR$.;Katonai szövetségre léptünk $ACTOR$ nemzetével.;Vytvoøili jsme vojenskou tradici s $ACTOR$;;;;;;x
MILALLWEACCEPT_BTN1;Perfect!;Parfait!;Perfekt!;Œwietnie!;¡Perfecto!;Perfetto!;Tökéletes!;Perfektní!;;;;;;x
MILALLWEACCEPT_BTN2;Perfect!;Parfait!;Perfekt!;Œwietnie!;¡Perfecto!;Perfetto!;Tökéletes!;Perfektní!;;;;;;x
MILALLWEACCEPT_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Menj ide:;Pøejít na;;;;;;x
MILALLWEACCEPT_MAP;*;*;*;*;*;*;*;;;;;;;x
MILALLWEREJECT_SETUP;When we reject a Military Alliance proposal;Quand nous rejetons une offre d'alliance militaire;Wenn wir ein Militärbündnisvorschlag ablehnen;Kiedy odrzucamy propozycjê wejœcia do sojuszu wojskowego;Cuando rechazamos una propuesta de alianza militar.;Quando respingiamo una proposta di alleanza militare;Mikor elutasítunk egy katonai szövetség ajánlatot;Když odmítneme nabídku na vojenskou alianci;;;;;;x
MILALLWEREJECT_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x
MILALLWEREJECT_1;Alliance rejected!;L'alliance est rejetée!;Bündnis abgelehnt!;Odmowa wejœcia do sojuszu!;¡alianza rechazada!;Alleanza respinta!;Szövetség elutasítva!;Aliance odmítnuta!;;;;;;x
MILALLWEREJECT_2;$MONARCHTITLE$ we rejected;$MONARCHTITLE$, $ACTOR$ :;$MONARCHTITLE$, wir haben;Odrzuciliœmy;$MONARCHTITLE$, hemos rechazado;$MONARCHTITLE$, abbiamo respinto;Elutasítottuk;$MONARCHTITLE$, odmítli jsme;;;;;;x
MILALLWEREJECT_3;$ACTOR$'s;nous avons rejeté l'offre;$ACTOR$s;propozycjê $ACTOR$;la propuesta de $ACTOR$ de;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x
MILALLWEREJECT_4;Military Alliance;d'alliance militaire de;Militärbündnisvorschlag;wejœcia z nimi w;Alianza militar;e la sua proposta di alleanza;katonai szövetség;návrh na;;;;;;x
MILALLWEREJECT_5;proposal.;ce pays.;abgelehnt.;sojusz wojskowy.;alianza militar.;militare.;ajánlatát.;vojenskou alianci;;;;;;x
MILALLWEREJECT_6;*;*;*;*;*;*;*;;;;;;;x
MILALLWEREJECT_LOG;We have rejected $ACTOR$'s Military Alliance proposal.;$ACTOR$ : Nous avons rejeté la proposition d'alliance militaire de ce pays.;Wir haben $ACTOR$s Militärbündnisvorschlag abgelehnt.;Odrzuciliœmy propozycjê zawarcia sojuszu wojskowego z $ACTOR$.;Hemos rechazado la propuesta de alianza militar con $ACTOR$;Abbiamo respinto la proposta di alleanza militare di: $ACTOR$.;Elutasítottuk $ACTOR$ katonai szövetség ajánlatát.;Když odmítneme návrh $ACTOR$ na vojenskou alianci.;;;;;;x
MILALLWEREJECT_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
MILALLWEREJECT_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
MILALLWEREJECT_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Menj ide:;Pøejít na;;;;;;x
MILALLWEREJECT_MAP;*;*;*;*;*;*;*;;;;;;;x
FACTIONWARDEF_SETUP;When your faction is attacked.;Quand votre faction est attaquée.;Wenn Ihre Fraktion angegriffen wird.;;Cuando tu facción es atacada.;;;;;;;;;x
FACTIONWARDEF_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x
FACTIONWARDEF_1;WAR!;DÉCLARATION DE GUERRE!;KRIEG!;WOJNA!;¡GUERRA!;GUERRA!;HÁBORÚ!;VÁLKA!;;;;;;x
FACTIONWARDEF_2;$MONARCHTITLE$ the evil;$MONARCHTITLE$ le diabolique;$MONARCHTITLE$, der niederträchtige;;$MONARCHTITLE$, el malvado;;;;;;;;;x
FACTIONWARDEF_3;§Y$ACTOR$§W;§Y$ACTOR$§W;§Y$ACTOR$§W;;§Y$ACTOR$§W;;;;;;;;;x
FACTIONWARDEF_4;has declared war on §Y$VICTIM$§W.;a déclaré la guerre à §Y$VICTIM$§W.;hat §Y$VICTIM$§W den Krieg erklärt.;;ha declarado en §Y$VICTIM$§W.;;;;;;;;;x
FACTIONWARDEF_5;The §Y$FACTION$§W will rise to challenge this aggression as one.;§Y$FACTION$§W fera face à cette agression comme un seul homme.;Die §Y$FACTION$§W werden diesen Akt der Aggression gemeinsam erwidern.;;La §Y$FACTION$§W se alzará para desafiar esta agresión al unísono.;;;;;;;;;x
FACTIONWARDEF_6;We will defend truth, justice and the $COUNTRY$ way.;Nous allons défendre la vérité, la justice et $COUNTRY$.;Wir werden Wahrheit, Gerechtigkeit und die Kultur von §Y$VICTIM$§W verteidigen.;;Defenderemos la verdad, la justicia y la identidad de $COUNTRY$.;;;;;;;;;x
FACTIONWARDEF_LOG;§Y$ACTOR$s§W aggression against §Y$VICTIM$§W brought the §Y$FACTION$§W into war!;L'agression de Y$ACTOR$s§W contre §Y$VICTIM$§W a fait entrer §Y$FACTION$§W en guerre!;§Y$ACTOR$s§Ws Aggression gegen §Y$VICTIM$§W hat die §Y$FACTION$§W in den Krieg gezogen!;;¡La agresión de §Y$ACTOR$s§W contra §Y$VICTIM$§W ha llevado a la §Y$FACTION$§W a la guerra!;;;;;;;;;x
FACTIONWARDEF_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
FACTIONWARDEF_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
FACTIONWARDEF_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Menj ide:;Pøejít na;;;;;;x
FACTIONWARDEF_MAP;*;*;*;*;*;*;*;;;;;;;x
FACTIONWAROFF_SETUP;When your faction attacks.;Quand votre faction attaque.;Wenn Ihre Fraktion angreift.;;Cuando tu facción ataca.;;;;;;;;;x
FACTIONWAROFF_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x
FACTIONWAROFF_1;WAR!;DÉCLARATION DE GUERRE!;KRIEG!;WOJNA!;¡GUERRA!;GUERRA!;HÁBORÚ!;VÁLKA!;;;;;;x
FACTIONWAROFF_2;$MONARCHTITLE$ after much provocation;Suite à de nombreuses provocations, $MONARCHTITLE$;$MONARCHTITLE$, nach vielen Provokationen;;$MONARCHTITLE$, después de tanta provocación;;;;;;;;;x
FACTIONWAROFF_3;§Y$ACTOR$§W;§Y$ACTOR$§W;hat §Y$ACTOR$§W;;§Y$ACTOR$§W;;;;;;;;;x
FACTIONWAROFF_4;has declared war on §Y$VICTIM$§W.;a déclaré la guerre à §Y$VICTIM$§W.;§Y$VICTIM$§W den Krieg erklärt.;;ha declarado en §Y$VICTIM$§W.;;;;;;;;;x
FACTIONWAROFF_5;The §Y$FACTION$§W join in this epic struggle for truth, justice and the $COUNTRY$ way.;§Y$FACTION$§W rejoint ce combat épique pour la vérité, la justice et $COUNTRY$.;Die §Y$FACTION$§W nehmen an diesem epischen Kampf um Wahrheit, Gerechtigkeit und die Kultur von §Y$VICTIM$§W teil.;;La §Y$FACTION$§W se une en esta lucha épica por la verdad, la justicia y la identidad de $COUNTRY$.;;;;;;;;;x
FACTIONWAROFF_6;*;*;*;*;*;*;*;;;;;;;x
FACTIONWAROFF_LOG;§Y$ACTOR$s§W aggression against §Y$VICTIM$§W brought the §Y$FACTION$§W into war!;L'agression de Y$ACTOR$s§W contre §Y$VICTIM$§W a fait entrer §Y$FACTION$§W en guerre!;§Y$ACTOR$s§W Angriff auf §Y$VICTIM$§W brachte die §Y$FACTION$§W in den Krieg!;;¡La agresión de §Y$ACTOR$s§W contra §Y$VICTIM$§W ha llevado a la §Y$FACTION$§W a la guerra!;;;;;;;;;x
FACTIONWAROFF_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
FACTIONWAROFF_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
FACTIONWAROFF_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Menj ide:;Pøejít na;;;;;;x
FACTIONWAROFF_MAP;*;*;*;*;*;*;*;;;;;;;x
GUARACANCELTOUS_SETUP;When another nation cancels the guarantee on us.;Lorsqu'une autre nation nous envoie une garantie.;Wenn uns ein anderes Land seine Garantie widerruft;Kiedy jedno z pañstw gwarantuje nasz¹ niepodleg³oœæ;Cuando otra nación nos envía una garantía.;Quando un'altra nazione ci invia una garanzia;Mikor egy másik nemzet garanciát ad nekünk;Když nám jiný národ dá garanci;;;;;;x
GUARACANCELTOUS_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x
GUARACANCELTOUS_1;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x
GUARACANCELTOUS_2;$MONARCHTITLE$, we were amused to discover that we now have our independence;$MONARCHTITLE$, nous sommes très amusés d'avoir découvert que notre indépendance était;$MONARCHTITLE$, uns erreichen alarmierende Nachrichten: Unsere Unabhängigkeit wird nun ;Odkryliœmy zabawn¹ sytuacjê: nasza niepodleg³oœæ jest;$MONARCHTITLE$, nos divirtió descubrir que ahora tenemos nuestra independencia;$MONARCHTITLE$, siamo felici di sapere che ora la nostra indipendenza è;Örömmel tapasztltuk, hogy függetlenségünket;$MONARCHTITLE$, s radostí jsme zjistili, že naše nezávislost je nyní;;;;;;x
GUARACANCELTOUS_3;no longer guaranteed.;GARANTIE;nicht mehr;GWARANTOWANA;GUARACANCELNTEED;GARANTITA;GARANTÁLTA;GARANTOVÁNA;;;;;;x
GUARACANCELTOUS_4;by;par;von $ACTOR$;przez;por;da:;a következõ: ;od;;;;;;x
GUARACANCELTOUS_5;$ACTOR$;$ACTOR$ ;garantiert!;$ACTOR$.;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x
GUARACANCELTOUS_6;This is an interesting development in the balance of power.;C'est un développement intéressant de l'équilibre du pouvoir.;Dies ist eine interessante Entwicklung der Kräfteverhältnisse.;;Este desarrollo es interesante en el equilibrio de poder.;;;;;;;;;x
GUARACANCELTOUS_LOG;$ACTOR$ will no longer guarantee our independence.;$ACTOR$ : ce pays garantit notre indépendance.;$ACTOR$ garantiert nun nicht mehr unsere Unabhängigkeit.;Odt¹d $ACTOR$ gwarantuje nasz¹ niepodleg³oœæ.;$ACTOR$ nos garantizará nuestra independencia.;$ACTOR$ ora garantirà per la nostra indipendenza.;$ACTOR$ most garantálni fogja a függetleneségünket.;$ACTOR$ nyní garantuje naši nezávislost.;;;;;;x
GUARACANCELTOUS_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
GUARACANCELTOUS_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
GUARACANCELTOUS_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
GUARACANCELTOUS_MAP;*;*;*;*;*;*;*;;;;;;;x
GUARACANCELTOOTHER_SETUP;When a nation cancels a guarantee on another nation.;Quand une nation envoie une garantie à une autre.;Wenn ein Land einem anderen Land die Garantie widerruft.;Kiedy jedno z pañstw gwarantuje niepodleg³oœæ innego kraju;Cuando una nación envía una garantía a otra.;Quando una nazione invia una garanzia a un'altra nazione.;Mikor egy nemzet garanciát küld egy másik nemzetnek;Když se národ stane garantem jiného národa.;;;;;;x
GUARACANCELTOOTHER_HEADER;$minister_of_intelligence$ reports;$minister_of_intelligence$ rapporte que;$minister_of_intelligence$ berichtet:;;$minister_of_intelligence$ informa que;;;;;;;;;x
GUARACANCELTOOTHER_1;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x
GUARACANCELTOOTHER_2;$MONARCHTITLE$, ;$MONARCHTITLE$,;$MONARCHTITLE$,;*;$MONARCHTITLE$, ;$MONARCHTITLE$, ;Vezérem,;$MONARCHTITLE$,;;;;;;x
GUARACANCELTOOTHER_3;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x
GUARACANCELTOOTHER_4;is no longer guaranteed by ;ont leur indépendance maintenant garantie par;muss nun ohne eine Unabhängigkeitsgarantie von;gwarantuje niepodleg³oœæ pañstwa;ahora tiene su independencia garantizada por;ora è indipendente grazie alla garanzia di:;nemzetének most garantálta a függetlenségét a következõ:;mají nyní nezávislost garantovánu;;;;;;x
GUARACANCELTOOTHER_5;$ACTOR$;$ACTOR$;$ACTOR$ leben;$RECIPIENT$.;$ACTOR$;$ACTOR$.;$ACTOR$;$ACTOR$;;;;;;x
GUARACANCELTOOTHER_6;*;*;*;*;*;*;*;;;;;;;x
GUARACANCELTOOTHER_LOG;$ACTOR$ will no longer guarantee $RECIPIENT$'s independence.;$ACTOR$ : garantie de l'indépendance de $RECIPIENT$.;$ACTOR$ garantiert die Unabhängigkeit von $RECIPIENT$ nicht mehr.;Od teraz $ACTOR$ gwarantuje niepodleg³oœæ pañstwa $RECIPIENT$.;$ACTOR$ garantizará ahora la independencia de $RECIPIENT$.;$ACTOR$ ora garantirà per l'indipendenza di: $RECIPIENT$.;$ACTOR$ most garantálni fogja $RECIPIENT$ függetlenségét.;$ACTOR$ bude nyní garantovat nezávislost $RECIPIENT$.;;;;;;x
GUARACANCELTOOTHER_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
GUARACANCELTOOTHER_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
GUARACANCELTOOTHER_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
GUARACANCELTOOTHER_MAP;*;*;*;*;*;*;*;;;;;;;x
WEGUARACANCELT_SETUP;When we cancel a guarantee on another nation.;Quand nous envoyons une garantie à une autre nation.;Wenn wir einem anderen Land die Garantie widerrufen.;Kiedy wysy³amy gwarancje niepodleg³oœci innemu pañstwu;Cuando enviamos una garantía a otra nación.;Quando inviamo una garanzia a un'altra nazione;Mikor mi küldünk garanciát egy másik nemzetnek;Když se my staneme garantem jiného národa.;;;;;;x
WEGUARACANCELT_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x
WEGUARACANCELT_1;Cancellation of Guarantee;GARANTIE;Unabhängigskeitsgarantie;Gwarancja;GUARACANCELntee;Garanzia;Garancia;Garantuje;;;;;;x
WEGUARACANCELT_2;$MONARCHTITLE$,;$MONARCHTITLE$,;$MONARCHTITLE$,;Pañstwo;$MONARCHTITLE$,;$MONARCHTITLE$,;Vezérem,;$MONARCHTITLE$,;;;;;;x
WEGUARACANCELT_3;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x
WEGUARACANCELT_4;are no longer guaranteed by us.;devraient se sentir heureux que nous les ayons estimés assez importants pour;verfügt nicht mehr über die Garantie der Unabhängisgkeit;powinno czuæ siê szczêœliwe, ¿e uznaliœmy je za na tyle godne, aby ;deberían sentirse afortunados de que los consideramos merecedores de tener su;dovrebbe considerarsi fortunato: abbiamo ritenuto la sua nazione degna;elég szerencsésnek érezheti magát, hogy érdemesnek tartjuk õket,;mìli by být rádi, že jsme se rozhodli;;;;;;x
WEGUARACANCELT_5;*;garantir leur indépendance.;von unserer Seite;zostaæ gwarantem ich niepodleg³oœci.;independencia garantizada por nosotros; di ricevere da noi una garanzia di indipendenza.; hogy garantáljuk függetlenségüket.;garantovat jejich nezávislost;;;;;;x
WEGUARACANCELT_6;*;*;*;*;*;*;*;;;;;;;x
WEGUARACANCELT_LOG;We are no longer guaranteeing $RECIPIENT$'s independence.;$RECIPIENT$ : nous garantissons leur indépendance.;Wir werden nicht mehr die Unabhängigkeit von $RECIPIENT$ garantieren.;Od teraz gwarantujemy niepodleg³oœæ dla pañstwa $RECIPIENT$.;Ahora garantizaremos la independencia de $RECIPIENT$.;Ora garantiremo per l'indipendenza di: $RECIPIENT$.;Garantálni fogjunk $RECIPIENT$ függetlenségét.;Nyní budeme garantovat nezávislost $RECIPIENT$.;;;;;;x
WEGUARACANCELT_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
WEGUARACANCELT_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
WEGUARACANCELT_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
WEGUARACANCELT_MAP;*;*;*;*;*;*;*;;;;;;;x
MILALLHONOUR_SETUP;When a nation honours our Military Alliance;Quand une nation honore notre alliance militaire;Wenn ein Land unser Militärbündnis ehrt;Kiedy pañstwo honoruje nasz sojusz wojskowy;Cuando una nación cumple con nuestra alianza militar.;Quando una nazione rispetta la nostra alleanza militare;Mikor egy nemzet elfogadja katonai szövetségünket.;Když národ dodrží vojenské spojenectví s námi;;;;;;x
MILALLHONOUR_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x
MILALLHONOUR_1;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x
MILALLHONOUR_2;$MONARCHTITLE$, we are not surprised to learn that;$MONARCHTITLE$, nous ne sommes pas surpris d'apprendre que;$MONARCHTITLE$, ;Wcale nie dziwi nas wieœæ, ¿e pañstwo;$MONARCHTITLE$, no nos sorprende saber que;$MONARCHTITLE$, non ci ha sorpreso sapere che;Nem lepõdtünk meg azon, hogy;$MONARCHTITLE$, není žádným pøekvapením, že;;;;;;x
MILALLHONOUR_3;$RECIPIENT$;$RECIPIENT$ ;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x
MILALLHONOUR_4;has honoured our Military Alliance and joined our invincible armies in declaring war on;a honoré notre alliance militaire et se joint à nos invincibles armées en déclarant la guerre à;hat überraschend unser Militärbündnis geehrt und verstärkt nun unsere unbesiegbaren Armeen durch Kriegserklärung an ;uhonorowa³o nasz sojusz wojskowy i do³¹czy³o do naszych niezwyciê¿onych armii, wypowiadaj¹c wojnê;ha cumplido con nuestra alianza militar y se unió a nuestros ejércitos invencibles para declarar la guerra a;ha rispettato la nostra alleanza militare e si è unito ai nostri invincibili eserciti per dichiarare guerra a:;elfogadta a katonai szövetségünket, és csatlakozott legyõzhetetlen seregünkhöz, a következõ nemzet ellen:;dodržel své vojenské závazky a pøipojil se k naší neporazitelné armádì ve válce proti;;;;;;x
MILALLHONOUR_5;$VERSUS$;$VERSUS$;$VERSUS$;$VERSUS$.;$VERSUS$;$VERSUS$.;$VERSUS$;$VERSUS$;;;;;;x
MILALLHONOUR_6;They are now at war with $TARGETLIST$.;Ils sont maintenant en guerre contre : $TARGETLIST$.;Sie befinden sich nun mit $TARGETLIST$ im Krieg.;S¹ teraz w stanie wojny z $TARGETLIST$.;Ahora están en guerra con $TARGETLIST$.;Ora è in guerra con: $TARGETLIST$.;Most már õk is háborúban állnak a következõvel: $TARGETLIST$.;Nyní jsou ve válce s $TARGETLIST$.;;;;;;x
MILALLHONOUR_LOG;$RECIPIENT$ joined our war against $TARGETLIST$.;$RECIPIENT$ : ce pays a rejoint notre guerre contre : $TARGETLIST$.;$RECIPIENT$ trat unserem Krieg gegen $TARGETLIST$ bei.;Pañstwa $RECIPIENT$ do³¹czaj¹ do wojny przeciwko $TARGETLIST$.;$RECIPIENT$ se unió a nuestra guerra contra $TARGETLIST$.;$RECIPIENT$ è con noi nella guerra contro: $TARGETLIST$.;$RECIPIENT$ csatlakozott hozzánk, a következõ elleni háborúra: $TARGETLIST$.;$RECIPIENT$ se pøipojil k našemu tažení proti $TARGETLIST$.;;;;;;x
MILALLHONOUR_BTN1;Great!;Formidable!;Großartig!;Œwietnie!;¡Magnífico!;Magnifico!;Nagyszerû!;Skvìlé!;;;;;;x
MILALLHONOUR_BTN2;Great!;Formidable!;Großartig!;Œwietnie!;¡Magnífico!;Magnifico!;Nagyszerû!;Skvìlé!;;;;;;x
MILALLHONOUR_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Menj ide;Pøejít na;;;;;;x
MILALLHONOUR_MAP;*;*;*;*;*;*;*;;;;;;;x
WEMILALLHONOUR_SETUP;When we honour a Military Alliance;Quand nous honorons une alliance militaire;Wenn wir ein Militärbündnis ehren;Kiedy honorujemy sojusz wojskowy;Cuando cumplimos una alianza militar.;Quando noi rispettiamo un'alleanza militare;Mikor mi fogadunk el egy katonai szövetséget;Když dodržíme své vojenské závazky;;;;;;x
WEMILALLHONOUR_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x
WEMILALLHONOUR_1;Military Alliance Honoured.;Nous honorons notre alliance militaire.;Militärbündnis geehrt.;Honorujemy sojusz wojskowy. ;Alianza militar cumplida.;Alleanza militare rispettata.;Katonai szövetség elfogadva;Vojenské závazky dodrženy.;;;;;;x
WEMILALLHONOUR_2;$MONARCHTITLE$, we have decided that;$MONARCHTITLE$, nous avons décidé que;$MONARCHTITLE$;Zdecydowaliœmy, ¿e;$MONARCHTITLE$, hemos decidido que;$MONARCHTITLE$, abbiamo deciso che:;Úgy döntöttünk, hogy;$MONARCHTITLE$, rozhodli jsme se, že;;;;;;x
WEMILALLHONOUR_3;$ACTOR$;$ACTOR$ ;$ACTOR$;pañstwo $ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x
WEMILALLHONOUR_4;is only just worthy of our support in their war against;était malgré tout digne de soutien dans sa guerre contre;verdient nur gerade noch so unsere Unterstützung im Kampf gegen;zas³uguje, aby wspomóc je w wojnie przeciwko;merece nuestro apoyo en su guerra contra;merita il nostro appoggio nella sua guerra contro:;érdemes arra, hogy támogassuk a háborújukat a következõ ellen:;je hoden naší podpory ve válce proti;;;;;;x
WEMILALLHONOUR_5;$VERSUS$;$VERSUS$;$VERSUS$;$VERSUS$.;$VERSUS$;$VERSUS$;$VERSUS$;$VERSUS$;;;;;;x
WEMILALLHONOUR_6;We are now at war with $TARGETLIST$.;Nous sommes désormais en guerre contre $TARGETLIST$.;Wir sind nun mit $TARGETLIST$ im Krieg.;Jesteœmy w stanie wojny z: $TARGETLIST$.;Ahora estamos en guerra con $TARGETLIST$.;Ora siamo in guerra con: $TARGETLIST$.;Most már mi is háborúban állunk a következõvel: $TARGETLIST$.;Nyní jsme ve válce s $TARGETLIST$.;;;;;;x
