EVTNAME1201;The Treaty of Munich;;;;;;;;;;;;;x
EVTDESC1201;During the summer of 1938 the pro-Nazi elements among the Czech Germans demanded the right to secede from Czechoslovakia, a move that created enormous tension between Germany and Czechoslovakia.  Hitler, using the minority sentiments in the Sudetenland started to propagandize about "Czech Atrocities" against ethnic Germans in an effort to lay the blame of a future conflict on the Czech government.\n At the same time as German troops infiltrated the Bohemian borderlands Hitler agreed to host a Peace Conference in Munich.  Hitler", Chamberlain, Daladier, and Mussolini met and agreed that Hitler should have the Sudetenland of Czechoslovakia.  The Czechs, who were not represented at the meeting, realised that their own allies were deserting them and under the pressure from the French and British they were forced to surrender the Sudetenland to Germany.;;;;;;;;;;;;;x
EVTOPTA1201;Accept the Claims;;;;;;;;;;;;;x
EVTOPTB1201;Join the Axis;;;;;;;;;;;;;x
EVTOPTC1201;No Way!;;;;;;;;;;;;;x
EVTNAME1202;The Treaty of Munich - Sudetenland to Germany;;;;;;;;;;;;;x
EVTDESC1202;During the summer of 1938 the pro-Nazi elements among the Czech Germans demanded the right to secede from Czechoslovakia, a move that created enormous tension between Germany and Czechoslovakia.  Hitler, using the minority sentiments in the Sudetenland started to propagandize about "Czech Atrocities" against ethnic Germans in an effort to lay the blame of a future conflict on the Czech government.\n At the same time as German troops infiltrated the Bohemian borderlands Hitler agreed to host a Peace Conference in Munich.  Hitler", Chamberlain, Daladier, and Mussolini met and agreed that Hitler should have the Sudetenland of Czechoslovakia.  The Czechs, who were not represented at the meeting, realised that their own allies were deserting them and under the pressure from the French and British they were forced to surrender the Sudetenland to Germany.;;;;;;;;;;;;;x
EVTOPTA1202;Good;;;;;;;;;;;;;x
EVTNAME1203;The Treaty of Munich - Czechoslovakia joins the Axis;;;;;;;;;;;;;x
EVTDESC1203;During the summer of 1938 the pro-Nazi elements among the Czech Germans demanded the right to secede from Czechoslovakia, a move that created enormous tension between Germany and Czechoslovakia.  Hitler, using the minority sentiments in the Sudetenland started to propagandize about "Czech Atrocities" against ethnic Germans in an effort to lay the blame of a future conflict on the Czech government.\n At the same time as German troops infiltrated the Bohemian borderlands Hitler agreed to host a Peace Conference in Munich.  Hitler", Chamberlain, Daladier, and Mussolini met and agreed that Hitler should have the Sudetenland of Czechoslovakia.  The Czechs, who were not represented at the meeting, realised that their own allies were deserting them and under the pressure from the French and British they were forced to surrender the Sudetenland to Germany.;;;;;;;;;;;;;x
EVTOPTA1203;OK;;;;;;;;;;;;;x
EVTNAME1204;The Treaty of Munich - Czechoslovakia refuses claims;;;;;;;;;;;;;x
EVTDESC1204;During the summer of 1938 the pro-Nazi elements among the Czech Germans demanded the right to secede from Czechoslovakia, a move that created enormous tension between Germany and Czechoslovakia.  Hitler, using the minority sentiments in the Sudetenland started to propagandize about "Czech Atrocities" against ethnic Germans in an effort to lay the blame of a future conflict on the Czech government.\n At the same time as German troops infiltrated the Bohemian borderlands Hitler agreed to host a Peace Conference in Munich.  Hitler", Chamberlain, Daladier, and Mussolini met and agreed that Hitler should have the Sudetenland of Czechoslovakia.  The Czechs, who were not represented at the meeting, realised that their own allies were deserting them and under the pressure from the French and British they were forced to surrender the Sudetenland to Germany.;;;;;;;;;;;;;x
EVTOPTA1204;We dare not attack them outright;;;;;;;;;;;;;x
EVTOPTB1204;What they will not give, we shall take!;;;;;;;;;;;;;x
EVTNAME1205;The First Vienna Award;;;;;;;;;;;;;x
EVTDESC1205;After the swallowing of the Sudetenland, Hitler used a small group of Slovakian patriots around Tiso more or less forcing them to proclaim an independent Slovakia.  At the same time German troops started to move across the Czechoslovakian border on the pretext of "protecting" the Slovak people.  Swiftly demanding the Czech president come to Germany to discuss recent "Czech problems", Hitler managed to isolate and threaten the Czech leader into submission.  A few days later the German Army had full control of the former Czechoslovakia.;;;;;;;;;;;;;x
EVTOPTA1205;Accept the inevitable;;;;;;;;;;;;;x
EVTOPTB1205;Fight!;;;;;;;;;;;;;x
EVTNAME1207;The End of Czechoslovakia - Czechs annexed;;;;;;;;;;;;;x
EVTDESC1207;After the swallowing of the Sudetenland, Hitler used a small group of Slovakian patriots around Tiso more or less forcing them to proclaim an independent Slovakia.  At the same time German troops started to move across the Czechoslovakian border on the pretext of "protecting" the Slovak people.  Swiftly demanding the Czech president come to Germany to discuss recent "Czech problems", Hitler managed to isolate and threaten the Czech leader into submission.  A few days later the German Army had full control of the former Czechoslovakia.;;;;;;;;;;;;;x
EVTOPTA1207;Gain Slovakia as a Puppet;;;;;;;;;;;;;x
EVTNAME1208;The End of Czechoslovakia - The Czechs want to fight!;;;;;;;;;;;;;x
EVTDESC1208;After the swallowing of the Sudetenland, Hitler used a small group of Slovakian patriots around Tiso more or less forcing them to proclaim an independent Slovakia.  At the same time German troops started to move across the Czechoslovakian border on the pretext of "protecting" the Slovak people.  Swiftly demanding the Czech president come to Germany to discuss recent "Czech problems", Hitler managed to isolate and threaten the Czech leader into submission.  A few days later the German Army had full control of the former Czechoslovakia.;;;;;;;;;;;;;x
EVTOPTA1208;OK;;;;;;;;;;;;;x
EVTNAME1209;The End of Czechoslovakia - Ruthenia ceded to Hungary;;;;;;;;;;;;;x
EVTDESC1209;After the swallowing of the Sudetenland, Hitler used a small group of Slovakian patriots around Tiso more or less forcing them to proclaim an independent Slovakia.  At the same time German troops started to move across the Czechoslovakian border on the pretext of "protecting" the Slovak people.  Swiftly demanding the Czech president come to Germany to discuss recent "Czech problems", Hitler managed to isolate and threaten the Czech leader into submission.  A few days later the German Army had full control of the former Czechoslovakia.;;;;;;;;;;;;;x
EVTOPTA1209;OK;;;;;;;;;;;;;x
EVTNAME1301;German Claims on Memel;;;;;;;;;;;;;x
EVTDESC1301;On 22nd March 1939 after immense pressure and with German forces ready to attack, the Lithuanian government agreed to give Memel (Klaipeda) to Germany and to sign a non-aggression pact.;;;;;;;;;;;;;x
EVTOPTA1301;Cede Memel to Germany;;;;;;;;;;;;;x
EVTOPTB1301;Never!;;;;;;;;;;;;;x
EVTNAME1302;Claiming Memel - Lithuania Agrees!;;;;;;;;;;;;;x
EVTDESC1302;On 22nd March 1939 after immense pressure and with German forces ready to attack, the Lithuanian government agreed to give Memel (Klaipeda) to Germany and to sign a non-aggression pact.;;;;;;;;;;;;;x
EVTOPTA1302;OK;;;;;;;;;;;;;x
EVTNAME1303;Claiming Memel - Lithuania Refuses!;;;;;;;;;;;;;x
EVTDESC1303;On 22nd March 1939 after immense pressure and with German forces ready to attack, the Lithuanian government agreed to give Memel (Klaipeda) to Germany and to sign a non-aggression pact.;;;;;;;;;;;;;x
EVTOPTA1303;OK;;;;;;;;;;;;;x
EVTNAME1401;The UK offers an Alliance;;;;;;;;;;;;;x
EVTDESC1401;Ribbentrop asked the Poles for the return of Danzig and a strip of German territory across the Polish corridor on which a German-run road and rail link could be built.  This time Hitler met real resistance.  On 31 March 1939 the British and French guaranteed the borders of Poland.  Encouraged by the guarantee, the Poles were not about to compromise.\n Then, as 1939 progressed, the position of the Soviet Union became critical. If Stalin allied himself with Britain, Germany would run the risk of a two-front war if she pushed the world to conflict.  British attempts at negotiation with the Soviet Union were, however lacklustre.  Stalin was also unwilling to be pushed into a war which offered him little in terms of his own narrow self-interest.\n Then the Nazis pulled what Manfred von Schröder calls a stroke of "courage and genius" - they signed their own treaty with the Soviet Union", their greatest ideological enemy.;;;;;;;;;;;;;x
